filepath,label
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0484__2__35d0727ef1__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0406__1__18d831effe__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/057__[flu][dru][cou_fol]0407__1__f7c9a3c543__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0393__3__3e4e797463__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0477__1__b0b12cad7e__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0488__2__eaf16e8e79__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0469__1__983971c754__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/033__[flu][dru][cou_fol]0415__1__b4b149e7ad__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0496__2__94c0063c63__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0392__3__435995e83e__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0392__2__6566d30ccf__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0496__3__d2b648faa2__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0423__1__3a611f73d5__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0488__3__4fa192bca6__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0393__2__539496f6bd__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0440__1__738aacf894__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0431__1__d83af30c8c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0484__3__eedd6406f9__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/030__[flu][nod][cla]0373__1__92c5644437__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0452__1__d46c28c301__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0381__2__4f780793cc__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0475__1__6f8f9e4070__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0346__1__0d936e5338__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0391__3__9b794c10d1__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0479__1__b6e4dce1ee__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0499__2__9cf86e3550__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0486__2__d358507e9a__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0467__1__7abf8f3406__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0383__3__3f90e30c58__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0405__1__ba4bfd5990__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0450__1__f684634a97__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0383__2__c417ea7735__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0486__3__5b615b1c18__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0433__1__ca3817dd9c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0362__1__a335b7d92c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0499__3__540f92d7cf__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/155__[flu][nod][cou_fol]0416__1__cae4d9a92c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/008__[flu][nod][cla]0393__1__db3969c480__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0391__2__ffe1706f5d__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0371__1__3fa21cd1bd__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0442__1__fa8d875354__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0370__1__d6ddb0f369__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0370__3__f706b7a0cb__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0346__2__9df34651cd__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0475__2__69aed47fe0__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0371__3__18b506f7e5__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/008__[flu][nod][cla]0393__3__9f13a71cca__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0442__3__6f7ea2e53e__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/155__[flu][nod][cou_fol]0416__3__b5cf0960e8__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0479__2__ac423c330b__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0499__1__48b7f92e71__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0362__3__0b7a3eaed8__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0433__3__3de2977f78__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0486__1__607149df42__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0467__2__3cfb5dc613__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0450__3__46e48e3925__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0405__2__fe0a74a20d__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0405__3__ce5afe280f__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0450__2__0df97cb950__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0383__1__857e78b13d__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0467__3__9ba015668f__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0433__2__efc6d3b238__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0362__2__48e0ba9873__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0479__3__77ae5ecd17__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/155__[flu][nod][cou_fol]0416__2__02fecb2eb4__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0442__2__cb8c641ca8__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0371__2__32e7918812__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/008__[flu][nod][cla]0393__2__f035335030__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0391__1__9037f15b5c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0475__3__df013915d5__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0346__3__7e38ed8d9a__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0370__2__ca11678adb__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0424__1__0151895370__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0375__1__3829b9ba0c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0446__1__ad1cff1fff__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/018__[flu][nod][pop_roc]0421__1__ec64248281__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0490__3__2311f27e50__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0458__1__6c1a5fff4c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0425__1__cf064b4a9a__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/040__[flu][nod][cou_fol]0409__2__1b4b4e0515__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0378__1__8cd416f907__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0429__1__b568c6911c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0454__1__8016e599b2__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/051__[flu][nod][cou_fol]0413__2__64d6376681__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0399__2__3aad856284__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0379__1__c588261e30__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0482__3__706d917bdb__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0366__1__68b0e4b876__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0437__1__09b1ea3ee2__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0482__2__193d16dc8b__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0462__1__28980d7c4b__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0399__3__8ca996d3d3__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/051__[flu][nod][cou_fol]0413__3__4359d14f2b__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0501__1__81c111c166__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0401__1__45218372ee__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0350__1__5830b1b1b7__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/040__[flu][nod][cou_fol]0409__3__1e5341d52d__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0490__2__3a4ff54644__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0513__1__f642c2af5f__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0471__1__c66f67cc1f__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0424__2__288b107755__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0375__2__0a381bd01c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0471__3__1d984c5012__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0513__3__1b5577ed65__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0446__2__a3fb8d3110__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/018__[flu][nod][pop_roc]0421__2__5752ea9b7a__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0458__2__e87cfd67ab__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0425__2__56945c12c3__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/040__[flu][nod][cou_fol]0409__1__b0166fbc7b__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0350__3__4dba9b592a__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0401__3__b53e9fa962__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0378__2__cec2bc2447__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0501__3__519a995553__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0429__2__dcfa133d23__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0454__2__17b5199dca__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0379__2__99207b2c7f__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0399__1__06ed456694__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0462__3__e700015f74__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/051__[flu][nod][cou_fol]0413__1__1c15c292f1__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0366__2__67e2879e84__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0437__2__18dee1e953__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0366__3__d222d0cec5__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0482__1__7ade1316e0__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0379__3__d4ff6b70c4__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0462__2__f715cb7f74__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0454__3__ddd4b5dc2e__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0429__3__ce4059a913__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0501__2__da3bcf5131__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0401__2__89b7818e88__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0350__2__48a4b62b47__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0425__3__4ad33e7dcc__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0490__1__7982520625__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0458__3__89aa2dad14__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/018__[flu][nod][pop_roc]0421__3__ab9b1b3e2c__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0446__3__88259c84a9__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0513__2__65274a2072__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0471__2__773c13d86e__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0375__3__c16447b38e__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][pop_roc]0424__3__1769ec8663__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][jaz_blu]0460__3__f759db0106__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/009__[flu][nod][cou_fol]0410__2__daf7641201__sr44100_dur3.0_m128_w30_h10.npy,flu
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/flu/[flu][cla]0435__2__9af65a8fd8__sr44100_dur3.0_m128_w30_h10.npy,flu
